,Time,Season,Day_of_the_week,DHI,DNI,GHI,Wind_speed,Humidity,Temperature,PV_production,Wind_production,Electric_demand
26608,2019-04-03-T09:20,2,2,213.2,511.2,559.4,1.64,61.372,16.12,7124,1534,24535
26609,2019-04-03-T09:25,2,2,214.6,526.6,577.4,1.62,61.09,16.2,7211,1500,24398
26610,2019-04-03-T09:30,2,2,211.4,500.2,565.2,1.64,60.616,16.34,7471,1478,24336
26611,2019-04-03-T09:35,2,2,215.2,553.2,608,1.64,59.698,16.42,7436,1476,24237
26612,2019-04-03-T09:40,2,2,228.6,483.8,579.6,1.62,59.386,16.52,7731,1467,24184
26613,2019-04-03-T09:45,2,2,231.6,545.6,628.6,1.66,59.072,16.62,7912,1469,24269
26614,2019-04-03-T09:50,2,2,235.4,546.8,638,1.64,58.85,16.7,7929,1462,24143
26615,2019-04-03-T09:55,2,2,246,492.6,615.4,1.62,58.54,16.8,7991,1445,24128
26616,2019-04-03-T10:00,2,2,249.4,502.6,630.2,1.64,58.13,16.92,8006,1444,24145
26617,2019-04-03-T10:05,2,2,250.4,503.2,636.8,1.64,57.95,16.98,7914,1430,24125
26618,2019-04-03-T10:10,2,2,251.2,515.2,650.4,1.64,57.786,17.04,7972,1395,24200
26619,2019-04-03-T10:15,2,2,245.6,519,653,1.66,57.524,17.12,8153,1363,24146
26620,2019-04-03-T10:20,2,2,199.4,616.4,690.4,1.7,57.21,17.22,8177,1340,24071
26621,2019-04-03-T10:25,2,2,206.8,628.6,711,1.7,57.046,17.28,8426,1313,24036
26622,2019-04-03-T10:30,2,2,285.4,445.4,643.2,1.7,56.876,17.34,8502,1293,23928
26623,2019-04-03-T10:35,2,2,247.6,539,685.2,1.72,56.472,17.44,8570,1268,23803
26624,2019-04-03-T10:40,2,2,261.4,543.2,699.8,1.74,56.21,17.52,8516,1253,23766
26625,2019-04-03-T10:45,2,2,206,624.2,716,1.74,56.042,17.58,8505,1239,23794
26626,2019-04-03-T10:50,2,2,205.6,654.4,744.6,1.76,55.792,17.66,8453,1207,23792
26627,2019-04-03-T10:55,2,2,209.8,627.6,735,1.76,55.684,17.72,8564,1182,23743
26628,2019-04-03-T11:00,2,2,218.2,612.6,734.2,1.76,55.334,17.82,8617,1161,23739
26629,2019-04-03-T11:05,2,2,254.8,547.6,717.2,1.78,55.26,17.86,8707,1167,23754
26630,2019-04-03-T11:10,2,2,222.4,632,758.4,1.8,55.14,17.9,8711,1162,23745
26631,2019-04-03-T11:15,2,2,223.2,627.6,757.6,1.82,55.012,17.94,8681,1167,23669
26632,2019-04-03-T11:20,2,2,224.4,620.6,755.2,1.86,54.942,17.98,8840,1174,23542
26633,2019-04-03-T11:25,2,2,270.8,527.4,723,1.86,54.79,18.04,8740,1171,23624
26634,2019-04-03-T11:30,2,2,271.6,535.4,731.4,1.86,54.746,18.06,8746,1164,23602
26635,2019-04-03-T11:35,2,2,280.8,517.6,726.2,1.92,54.644,18.12,8885,1154,23607
26636,2019-04-03-T11:40,2,2,310,472,715.8,1.94,54.392,18.2,8897,1152,23617
26637,2019-04-03-T11:45,2,2,304,489.4,726,1.94,54.36,18.22,8909,1134,23538
26638,2019-04-03-T11:50,2,2,331.6,443.4,714.2,1.96,54.198,18.28,8987,1117,23458
26639,2019-04-03-T11:55,2,2,353.6,359.6,663.6,1.98,54.154,18.3,8975,1130,23442
26640,2019-04-03-T12:00,2,2,361.8,366,677.6,2.02,54.006,18.36,8922,1137,23435
26641,2019-04-03-T12:05,2,2,359,369.4,677.6,2.02,53.976,18.38,8543,1116,23402
26642,2019-04-03-T12:10,2,2,371.2,324.6,650.8,2.02,54.018,18.38,8474,1123,23362
26643,2019-04-03-T12:15,2,2,333,418.6,694,2.04,53.988,18.4,8594,1130,23309
26644,2019-04-03-T12:20,2,2,285.8,441.4,665.8,2.04,53.952,18.42,8587,1127,23351
26645,2019-04-03-T12:25,2,2,322.8,348.2,620.8,2.08,53.922,18.44,8581,1144,23336
26646,2019-04-03-T12:30,2,2,250,487.8,666.8,2.1,53.832,18.46,8654,1172,23223
26647,2019-04-03-T12:35,2,2,252.6,460.2,644.8,2.08,53.89,18.48,8502,1201,23276
26648,2019-04-03-T12:40,2,2,265.6,475.2,669.2,2.1,53.862,18.5,8423,1195,23233
26649,2019-04-03-T12:45,2,2,286,449.4,666.2,2.1,53.924,18.5,8485,1219,23290
26650,2019-04-03-T12:50,2,2,315.2,382.6,636.2,2.1,53.896,18.52,8436,1240,23322
26651,2019-04-03-T12:55,2,2,334.2,319.4,601.4,2.18,53.938,18.52,8316,1238,23299
26652,2019-04-03-T13:00,2,2,322.2,337.6,602.6,2.18,53.896,18.54,8330,1234,23349
26653,2019-04-03-T13:05,2,2,324.4,329.2,596,2.18,53.896,18.54,8163,1251,23294
26654,2019-04-03-T13:10,2,2,320,325.8,587.4,2.18,53.896,18.54,8135,1279,23306
26655,2019-04-03-T13:15,2,2,320.2,306,570.2,2.18,54.142,18.5,7995,1289,23233
26656,2019-04-03-T13:20,2,2,309.6,358.2,600,2.16,54.142,18.5,8029,1350,23226
26657,2019-04-03-T13:25,2,2,278.2,443.6,634.4,2.16,54.18,18.48,8105,1385,23230
26658,2019-04-03-T13:30,2,2,261.6,453.6,623.2,2.18,54.18,18.48,8255,1402,23175
26659,2019-04-03-T13:35,2,2,271.6,430.4,611.2,2.18,54.576,18.46,8303,1450,23151
26660,2019-04-03-T13:40,2,2,275.4,435.6,616,2.16,54.576,18.46,8108,1485,23068
26661,2019-04-03-T13:45,2,2,252.6,479.4,623.2,2.2,54.576,18.46,8001,1510,23018
26662,2019-04-03-T13:50,2,2,258.8,454.2,606,2.2,54.766,18.42,7631,1528,23037
26663,2019-04-03-T13:55,2,2,271.2,419,588.2,2.2,54.81,18.42,7734,1523,22993
26664,2019-04-03-T14:00,2,2,267.4,413,576.2,2.2,54.85,18.4,8257,1512,22972
26665,2019-04-03-T14:05,2,2,254.8,431.6,573,2.18,54.85,18.4,8777,1497,22999
26666,2019-04-03-T14:10,2,2,251,427.2,562,2.18,55.102,18.32,9052,1507,23018
26667,2019-04-03-T14:15,2,2,248.2,384.6,524.6,2.18,55.236,18.28,8924,1510,22994
26668,2019-04-03-T14:20,2,2,248.8,378,516.6,2.16,55.236,18.28,8802,1473,22990
26669,2019-04-03-T14:25,2,2,247.6,358.2,497.4,2.14,55.466,18.22,8834,1464,23009
26670,2019-04-03-T14:30,2,2,235,425.4,526.8,2.12,55.508,18.2,8945,1461,22976
26671,2019-04-03-T14:35,2,2,245.2,322.8,463.4,2.1,55.978,18.16,8905,1441,22857
26672,2019-04-03-T14:40,2,2,236,333.4,457.4,2.12,56.104,18.12,8683,1422,22813
26673,2019-04-03-T14:45,2,2,227,340.4,449.6,2.1,56.254,18.08,8254,1438,22766
26674,2019-04-03-T14:50,2,2,199.6,450.8,487.8,2.1,56.338,18.06,8024,1513,22906
26675,2019-04-03-T14:55,2,2,198,456.2,483.8,2.08,56.478,18.02,7940,1588,22986
26676,2019-04-03-T15:00,2,2,207.2,426.6,470,2.06,56.626,17.98,7794,1625,22992
26677,2019-04-03-T15:05,2,2,195.6,447.8,466,2.06,56.626,17.98,7598,1629,22987
26678,2019-04-03-T15:10,2,2,193.2,438.8,452,2.06,56.626,17.98,7519,1648,22965
26679,2019-04-03-T15:15,2,2,198.6,450.4,459,2.06,56.626,17.98,7351,1684,22948
26680,2019-04-03-T15:20,2,2,169.2,503,452.4,2.06,56.626,17.98,7363,1687,22963
26681,2019-04-03-T15:25,2,2,171.8,492.8,443.4,2.06,56.626,17.98,7307,1657,22967
26682,2019-04-03-T15:30,2,2,161,488.6,423.6,2.06,56.626,17.98,7215,1638,22978
26683,2019-04-03-T15:35,2,2,159,477.8,409.8,2.06,56.626,17.98,7112,1614,23007
26684,2019-04-03-T15:40,2,2,176,395.8,377,2.06,56.626,17.98,7071,1608,23038
26685,2019-04-03-T15:45,2,2,177.8,417,384.2,2.06,56.626,17.98,7028,1562,23025
26686,2019-04-03-T15:50,2,2,174.6,380.4,356.8,2.06,56.626,17.98,6928,1549,22987
26687,2019-04-03-T15:55,2,2,165.2,331.4,319.4,2.06,56.626,17.98,6797,1515,22984
26688,2019-04-03-T16:00,2,2,162,362.6,324.8,1.8,59.54,17.36,6889,1504,23007
26689,2019-04-03-T16:05,2,2,161.4,285,285.4,1.74,59.84,17.26,7297,1517,23023
26690,2019-04-03-T16:10,2,2,152.6,263.8,263.4,1.7,60.246,17.12,7503,1549,23019
26691,2019-04-03-T16:15,2,2,146.8,270.8,255.4,1.64,60.55,17.02,7168,1551,22940
26692,2019-04-03-T16:20,2,2,139,197,215.8,1.64,60.86,16.92,6914,1570,23023
26693,2019-04-03-T16:25,2,2,135.4,221,217.2,1.6,61.062,16.84,6754,1587,23080
26694,2019-04-03-T16:30,2,2,133.6,191.2,200.6,1.56,61.394,16.74,6618,1576,23117
26695,2019-04-03-T16:35,2,2,119.4,184.6,179.6,1.48,65.932,16.62,6566,1598,23215
26696,2019-04-03-T16:40,2,2,108,128.4,148,1.44,66.288,16.52,6783,1616,23172
26697,2019-04-03-T16:45,2,2,101,215.4,164.4,1.42,66.438,16.46,7089,1612,23346
26698,2019-04-03-T16:50,2,2,99.2,191.8,152,1.36,66.798,16.36,6985,1612,23474
26699,2019-04-03-T16:55,2,2,89.2,205.2,142,1.3,67.356,16.22,6360,1632,23571
26700,2019-04-03-T17:00,2,2,70,185.2,114,1.3,67.72,16.12,6156,1666,23699
26701,2019-04-03-T17:05,2,2,76.4,194.2,120.4,1.3,67.992,16.04,5893,1720,23785
26702,2019-04-03-T17:10,2,2,71.2,164.4,105,1.28,68.444,15.92,5741,1798,23772
26703,2019-04-03-T17:15,2,2,70.2,175.4,103.8,1.26,68.676,15.86,5515,1873,23850
26704,2019-04-03-T17:20,2,2,65.8,153.2,93.4,1.24,69.236,15.72,5286,1895,23975
26705,2019-04-03-T17:25,2,2,55,109,73,1.24,69.616,15.62,4818,1917,24050
26706,2019-04-03-T17:30,2,2,47.8,120,64.8,1.24,69.856,15.54,4539,1914,24138
26707,2019-04-03-T17:35,2,2,39.8,102.8,52.2,1.24,68.678,15.44,4396,1897,24237
26708,2019-04-03-T17:40,2,2,37.4,81.4,46.4,1.22,68.986,15.36,4109,1888,24282
26709,2019-04-03-T17:45,2,2,33.2,63.6,38.6,1.18,69.478,15.24,3994,1868,24331
26710,2019-04-03-T17:50,2,2,29.6,30.8,31.8,1.18,69.93,15.12,3656,1883,24330
26711,2019-04-03-T17:55,2,2,22.6,24,24.2,1.18,70.216,15.04,3263,1901,24426
26712,2019-04-03-T18:00,2,2,18.2,0,18.2,1.18,70.624,14.94,2975,1919,24515
26713,2019-04-03-T18:05,2,2,9.6,0,9.6,1.18,70.796,14.9,2659,1928,24523
26714,2019-04-03-T18:10,2,2,8.4,0,8.4,1.18,71.134,14.82,2257,1930,24518
26715,2019-04-03-T18:15,2,2,5.4,0,5.4,1.16,71.204,14.8,2015,1929,24563
26716,2019-04-03-T18:20,2,2,3.8,0,3.8,1.16,71.376,14.76,1715,1947,24615
26717,2019-04-03-T18:25,2,2,2.2,0,2.2,1.16,71.602,14.7,1466,1991,24687
26718,2019-04-03-T18:30,2,2,1.2,0,1.2,1.16,71.672,14.68,1191,1976,24777
26719,2019-04-03-T18:35,2,2,0.6,0,0.6,1.14,70.606,14.62,1028,1964,24856
26720,2019-04-03-T18:40,2,2,0,0,0,1.14,70.786,14.58,824,1991,24953
26721,2019-04-03-T18:45,2,2,0,0,0,1.14,71.024,14.52,610,2002,25026
26722,2019-04-03-T18:50,2,2,0,0,0,1.14,71.268,14.46,467,1995,25210
26723,2019-04-03-T18:55,2,2,0,0,0,1.14,71.268,14.46,296,1998,25307
26724,2019-04-03-T19:00,2,2,0,0,0,1.14,71.626,14.38,159,2004,25430
26725,2019-04-03-T19:05,2,2,0,0,0,1.12,71.626,14.38,80,2011,25534
26726,2019-04-03-T19:10,2,2,0,0,0,1.12,71.864,14.32,35,2015,25698
26727,2019-04-03-T19:15,2,2,0,0,0,1.12,72.04,14.28,6,2004,25879
26728,2019-04-03-T19:20,2,2,0,0,0,1.12,72.04,14.28,6,1999,26093
26729,2019-04-03-T19:25,2,2,0,0,0,1.12,72.166,14.24,6,1984,26291
26730,2019-04-03-T19:30,2,2,0,0,0,1.12,72.33,14.2,6,1957,26484
26731,2019-04-03-T19:35,2,2,0,0,0,1.1,71.504,14.18,6,1937,26702
26732,2019-04-03-T19:40,2,2,0,0,0,1.1,71.63,14.14,6,1932,26830
26733,2019-04-03-T19:45,2,2,0,0,0,1.12,71.802,14.1,6,1934,26882
26734,2019-04-03-T19:50,2,2,0,0,0,1.1,71.918,14.08,6,1936,26927
26735,2019-04-03-T19:55,2,2,0,0,0,1.1,72.154,14.02,6,1960,26930
26736,2019-04-03-T20:00,2,2,0,0,0,1.12,72.166,14.02,6,1965,26921
26737,2019-04-03-T20:05,2,2,0,0,0,1.12,72.33,13.98,6,1965,26845
26738,2019-04-03-T20:10,2,2,0,0,0,1.1,72.39,13.96,6,1973,26810
26739,2019-04-03-T20:15,2,2,0,0,0,1.12,72.518,13.92,6,1970,26732
26740,2019-04-03-T20:20,2,2,0,0,0,1.12,72.678,13.88,6,1979,26731
26741,2019-04-03-T20:25,2,2,0,0,0,1.14,72.738,13.86,6,1969,26693
26742,2019-04-03-T20:30,2,2,0,0,0,1.14,72.798,13.84,6,1970,26591
26743,2019-04-03-T20:35,2,2,0,0,0,1.14,72.678,13.78,6,1973,26530
26744,2019-04-03-T20:40,2,2,0,0,0,1.16,72.858,13.74,6,1968,26587
26745,2019-04-03-T20:45,2,2,0,0,0,1.14,72.922,13.72,6,1971,26414
26746,2019-04-03-T20:50,2,2,0,0,0,1.14,73.032,13.7,6,1962,26343
26747,2019-04-03-T20:55,2,2,0,0,0,1.16,73.284,13.64,6,1962,26308
26748,2019-04-03-T21:00,2,2,0,0,0,1.16,73.332,13.62,6,1960,26211
26749,2019-04-03-T21:05,2,2,0,0,0,1.18,73.396,13.6,6,1969,26114
26750,2019-04-03-T21:10,2,2,0,0,0,1.16,73.578,13.56,6,1971,25997
26751,2019-04-03-T21:15,2,2,0,0,0,1.18,73.71,13.52,6,1973,25880
26752,2019-04-03-T21:20,2,2,0,0,0,1.18,73.846,13.48,6,1977,25789
26753,2019-04-03-T21:25,2,2,0,0,0,1.2,73.914,13.46,6,1933,25676
26754,2019-04-03-T21:30,2,2,0,0,0,1.2,74.1,13.42,6,1908,25536
26755,2019-04-03-T21:35,2,2,0,0,0,1.22,74.252,13.38,6,1901,25397
26756,2019-04-03-T21:40,2,2,0,0,0,1.22,74.322,13.36,6,1892,25254
26757,2019-04-03-T21:45,2,2,0,0,0,1.24,74.394,13.34,6,1882,25097
26758,2019-04-03-T21:50,2,2,0,0,0,1.24,74.534,13.3,6,1861,25052
26759,2019-04-03-T21:55,2,2,0,0,0,1.24,74.606,13.28,6,1839,24985
26760,2019-04-03-T22:00,2,2,0,0,0,1.26,74.75,13.24,6,1826,24805
26761,2019-04-03-T22:05,2,2,0,0,0,1.28,74.87,13.22,6,1816,24587
26762,2019-04-03-T22:10,2,2,0,0,0,1.3,74.942,13.2,6,1826,24385
26763,2019-04-03-T22:15,2,2,0,0,0,1.3,75.084,13.16,6,1843,24195
26764,2019-04-03-T22:20,2,2,0,0,0,1.3,75.158,13.14,6,1847,24131
26765,2019-04-03-T22:25,2,2,0,0,0,1.3,75.352,13.1,6,1874,24010
26766,2019-04-03-T22:30,2,2,0,0,0,1.34,75.5,13.06,6,1888,23693
26767,2019-04-03-T22:35,2,2,0,0,0,1.34,75.532,13.04,6,1886,23544
26768,2019-04-03-T22:40,2,2,0,0,0,1.32,75.72,13,6,1880,23389
26769,2019-04-03-T22:45,2,2,0,0,0,1.34,75.99,12.94,6,1841,23137
26770,2019-04-03-T22:50,2,2,0,0,0,1.34,76.068,12.92,6,1817,22983
26771,2019-04-03-T22:55,2,2,0,0,0,1.38,76.068,12.92,6,1797,22836
26772,2019-04-03-T23:00,2,2,0,0,0,1.4,76.146,12.9,6,1802,22705
26773,2019-04-03-T23:05,2,2,0,0,0,1.38,76.418,12.84,6,1804,22520
26774,2019-04-03-T23:10,2,2,0,0,0,1.36,76.49,12.82,6,1802,22339
26775,2019-04-03-T23:15,2,2,0,0,0,1.38,76.684,12.78,6,1793,22248
26776,2019-04-03-T23:20,2,2,0,0,0,1.38,76.838,12.74,6,1779,22125
26777,2019-04-03-T23:25,2,2,0,0,0,1.38,77.034,12.7,6,1798,21983
26778,2019-04-03-T23:30,2,2,0,0,0,1.38,77.114,12.68,6,1792,21955
26779,2019-04-03-T23:35,2,2,0,0,0,1.42,77,12.66,6,1748,21731
26780,2019-04-03-T23:40,2,2,0,0,0,1.4,77.158,12.62,6,1715,21537
26781,2019-04-03-T23:45,2,2,0,0,0,1.4,77.158,12.62,6,1730,21503
26782,2019-04-03-T23:50,2,2,0,0,0,1.4,77.436,12.56,6,1704,21364
26783,2019-04-03-T23:55,2,2,0,0,0,1.4,77.578,12.52,0,1654,21295
26784,2019-04-04-T00:00,2,3,0,0,0,1.42,77.578,12.52,0,1605,21147
26785,2019-04-04-T00:05,2,3,0,0,0,1.42,77.654,12.5,0,1583,21199
26786,2019-04-04-T00:10,2,3,0,0,0,1.44,77.732,12.48,0,1564,21226
26787,2019-04-04-T00:15,2,3,0,0,0,1.42,77.732,12.48,0,1557,21099
26788,2019-04-04-T00:20,2,3,0,0,0,1.4,77.796,12.46,0,1557,20880
26789,2019-04-04-T00:25,2,3,0,0,0,1.4,77.918,12.44,0,1545,20742
26790,2019-04-04-T00:30,2,3,0,0,0,1.42,77.982,12.42,0,1524,20608
26791,2019-04-04-T00:35,2,3,0,0,0,1.42,77.694,12.42,0,1485,20565
26792,2019-04-04-T00:40,2,3,0,0,0,1.42,77.77,12.4,0,1452,20606
26793,2019-04-04-T00:45,2,3,0,0,0,1.42,77.956,12.36,0,1437,20494
26794,2019-04-04-T00:50,2,3,0,0,0,1.4,78.042,12.34,0,1444,20503
26795,2019-04-04-T00:55,2,3,0,0,0,1.4,78.236,12.3,0,1438,20478
26796,2019-04-04-T01:00,2,3,0,0,0,1.4,78.236,12.3,0,1415,20421
26797,2019-04-04-T01:05,2,3,0,0,0,1.4,78.314,12.28,0,1356,20317
26798,2019-04-04-T01:10,2,3,0,0,0,1.4,78.314,12.28,0,1307,20163
26799,2019-04-04-T01:15,2,3,0,0,0,1.38,78.314,12.28,0,1281,20120
26800,2019-04-04-T01:20,2,3,0,0,0,1.4,78.394,12.26,0,1274,20061
26801,2019-04-04-T01:25,2,3,0,0,0,1.4,78.394,12.26,0,1270,20020
26802,2019-04-04-T01:30,2,3,0,0,0,1.4,78.472,12.24,0,1268,20006
26803,2019-04-04-T01:35,2,3,0,0,0,1.42,78.42,12.22,0,1287,19974
26804,2019-04-04-T01:40,2,3,0,0,0,1.42,78.42,12.22,0,1310,19898
26805,2019-04-04-T01:45,2,3,0,0,0,1.42,78.498,12.2,0,1316,19840
26806,2019-04-04-T01:50,2,3,0,0,0,1.42,78.498,12.2,0,1301,19766
26807,2019-04-04-T01:55,2,3,0,0,0,1.42,78.498,12.2,0,1300,19770
26808,2019-04-04-T02:00,2,3,0,0,0,1.44,78.578,12.18,0,1292,19725
26809,2019-04-04-T02:05,2,3,0,0,0,1.44,78.578,12.18,0,1273,19727
26810,2019-04-04-T02:10,2,3,0,0,0,1.42,78.666,12.16,0,1215,19732
26811,2019-04-04-T02:15,2,3,0,0,0,1.44,78.764,12.14,0,1132,19673
26812,2019-04-04-T02:20,2,3,0,0,0,1.46,78.844,12.12,0,1050,19631
26813,2019-04-04-T02:25,2,3,0,0,0,1.48,78.954,12.1,0,979,19558
26814,2019-04-04-T02:30,2,3,0,0,0,1.48,79.076,12.08,0,924,19585
26815,2019-04-04-T02:35,2,3,0,0,0,1.48,79.176,12.06,0,899,19563
26816,2019-04-04-T02:40,2,3,0,0,0,1.52,79.256,12.04,0,895,19532
26817,2019-04-04-T02:45,2,3,0,0,0,1.52,79.256,12.04,0,922,19526
26818,2019-04-04-T02:50,2,3,0,0,0,1.52,79.256,12.04,0,946,19505
26819,2019-04-04-T02:55,2,3,0,0,0,1.52,79.256,12.04,0,958,19539
26820,2019-04-04-T03:00,2,3,0,0,0,1.54,79.344,12.02,0,973,19485
26821,2019-04-04-T03:05,2,3,0,0,0,1.54,79.426,12,0,976,19479
26822,2019-04-04-T03:10,2,3,0,0,0,1.56,79.426,12,0,974,19471
26823,2019-04-04-T03:15,2,3,0,0,0,1.56,79.426,12,0,963,19443
26824,2019-04-04-T03:20,2,3,0,0,0,1.58,79.426,12,0,961,19433
26825,2019-04-04-T03:25,2,3,0,0,0,1.56,79.516,11.98,0,961,19474
26826,2019-04-04-T03:30,2,3,0,0,0,1.58,79.638,11.96,0,939,19457
26827,2019-04-04-T03:35,2,3,0,0,0,1.6,79.61,11.94,0,960,19433
26828,2019-04-04-T03:40,2,3,0,0,0,1.6,79.61,11.94,0,1000,19383
26829,2019-04-04-T03:45,2,3,0,0,0,1.62,79.61,11.94,0,1037,19379
26830,2019-04-04-T03:50,2,3,0,0,0,1.64,79.726,11.92,0,1086,19380
26831,2019-04-04-T03:55,2,3,0,0,0,1.62,79.816,11.9,0,1135,19409
26832,2019-04-04-T04:00,2,3,0,0,0,1.64,79.816,11.9,0,1167,19413
26833,2019-04-04-T04:05,2,3,0,0,0,1.64,79.916,11.88,0,1202,19545
26834,2019-04-04-T04:10,2,3,0,0,0,1.66,79.916,11.88,0,1203,19629
26835,2019-04-04-T04:15,2,3,0,0,0,1.68,80.04,11.86,0,1189,19626
26836,2019-04-04-T04:20,2,3,0,0,0,1.68,80.04,11.86,0,1172,19659
26837,2019-04-04-T04:25,2,3,0,0,0,1.68,80.13,11.84,0,1147,19669
26838,2019-04-04-T04:30,2,3,0,0,0,1.7,80.13,11.84,0,1113,19754
26839,2019-04-04-T04:35,2,3,0,0,0,1.68,79.736,11.84,0,1092,19843
26840,2019-04-04-T04:40,2,3,0,0,0,1.7,79.944,11.8,0,1071,19913
26841,2019-04-04-T04:45,2,3,0,0,0,1.72,79.944,11.8,0,1056,19973
26842,2019-04-04-T04:50,2,3,0,0,0,1.72,79.944,11.8,0,1016,20020
26843,2019-04-04-T04:55,2,3,0,0,0,1.72,80.034,11.78,0,1002,20134
26844,2019-04-04-T05:00,2,3,0,0,0,1.72,80.034,11.78,0,1016,20251
26845,2019-04-04-T05:05,2,3,0,0,0,1.76,79.958,11.8,0,1029,20489
26846,2019-04-04-T05:10,2,3,0,0,0,1.78,79.786,11.84,0,1053,20695
26847,2019-04-04-T05:15,2,3,0,0,0,1.82,79.38,11.92,0,1058,20765
26848,2019-04-04-T05:20,2,3,0,0,0,1.84,79.312,11.94,0,1058,20887
26849,2019-04-04-T05:25,2,3,0,0,0,1.84,79.144,11.98,0,1046,21023
26850,2019-04-04-T05:30,2,3,0,0,0,1.88,78.944,12.02,0,1051,21105
26851,2019-04-04-T05:35,2,3,1,0,1,1.88,80.148,12.08,0,1068,21253
26852,2019-04-04-T05:40,2,3,3.2,0,3.2,1.92,79.974,12.12,0,1063,21436
26853,2019-04-04-T05:45,2,3,7.6,0,7.6,1.94,79.776,12.16,0,1060,21504
26854,2019-04-04-T05:50,2,3,10.8,0,10.8,1.98,79.606,12.2,0,1099,21685
26855,2019-04-04-T05:55,2,3,15.2,10,15.8,1.98,79.212,12.28,0,1122,21841
26856,2019-04-04-T06:00,2,3,18.6,40.2,22,2,79.018,12.32,0,1159,21975
26857,2019-04-04-T06:05,2,3,24,32.8,27.4,2.06,78.768,12.38,0,1178,22347
26858,2019-04-04-T06:10,2,3,28.8,19.2,31.2,2.08,78.478,12.44,0,1206,22699
26859,2019-04-04-T06:15,2,3,35.2,44.2,41,2.16,77.914,12.56,0,1249,22898
26860,2019-04-04-T06:20,2,3,41.8,47,49,2.2,77.638,12.62,0,1260,23099
26861,2019-04-04-T06:25,2,3,41.6,33.8,47.2,2.22,77.276,12.7,0,1240,23183
26862,2019-04-04-T06:30,2,3,51.4,60.2,62.6,2.26,76.728,12.82,0,1232,23337
26863,2019-04-04-T06:35,2,3,56.6,71.6,71.6,2.3,76.55,12.86,0,1230,23531
26864,2019-04-04-T06:40,2,3,57,53.2,68.8,2.36,76.004,12.98,0,1234,23672
26865,2019-04-04-T06:45,2,3,58,70.6,74.4,2.4,75.85,13.02,16,1266,23776
26866,2019-04-04-T06:50,2,3,61.8,47.2,73.4,2.46,75.392,13.12,67,1295,23846
26867,2019-04-04-T06:55,2,3,71.4,168.2,118.4,2.5,75.044,13.2,148,1308,23930
26868,2019-04-04-T07:00,2,3,76,43.6,89.2,2.52,74.71,13.28,231,1303,23977
26869,2019-04-04-T07:05,2,3,60.2,30.2,69.8,2.56,74.266,13.38,306,1312,24178
26870,2019-04-04-T07:10,2,3,89.6,201.2,156.6,2.58,73.94,13.46,440,1318,24304
26871,2019-04-04-T07:15,2,3,96.6,183.6,160.2,2.58,73.608,13.54,517,1322,24356
26872,2019-04-04-T07:20,2,3,119.6,168.2,180.2,2.6,73.248,13.62,691,1330,24450
26873,2019-04-04-T07:25,2,3,114.6,48,132.6,2.64,72.742,13.74,961,1322,24578
26874,2019-04-04-T07:30,2,3,119.6,78.2,148.4,2.64,72.5,13.8,1237,1331,24561
26875,2019-04-04-T07:35,2,3,138,97.4,176.2,2.64,71.6,13.9,1614,1345,24598
26876,2019-04-04-T07:40,2,3,154,103.2,194.8,2.68,71.228,14,1845,1355,24618
26877,2019-04-04-T07:45,2,3,164.4,93.8,204.6,2.68,70.878,14.08,2141,1343,24587
26878,2019-04-04-T07:50,2,3,168.4,111.6,218.2,2.7,70.678,14.14,2071,1370,24738
26879,2019-04-04-T07:55,2,3,155,33.4,170,2.72,70.224,14.24,2284,1397,24778
26880,2019-04-04-T08:00,2,3,163.4,141,231,2.72,69.864,14.34,2332,1426,24754
26881,2019-04-04-T08:05,2,3,157,93,203.6,2.72,69.524,14.42,2143,1440,24857
26882,2019-04-04-T08:10,2,3,165.6,254.6,291.6,2.76,68.95,14.56,2770,1491,25025
26883,2019-04-04-T08:15,2,3,165,231.4,285.2,2.78,68.55,14.66,2997,1500,25176
26884,2019-04-04-T08:20,2,3,168.8,208.2,279.2,2.8,68.332,14.72,2887,1508,25105
26885,2019-04-04-T08:25,2,3,160,192.4,266.8,2.82,67.876,14.84,3633,1528,25208
26886,2019-04-04-T08:30,2,3,175.2,232.2,303.4,2.82,67.442,14.94,3909,1536,25234
26887,2019-04-04-T08:35,2,3,174.6,227.4,303.8,2.86,66.222,15.06,3738,1533,25205
26888,2019-04-04-T08:40,2,3,185.4,233.8,321.4,2.88,65.898,15.16,3902,1533,25261
26889,2019-04-04-T08:45,2,3,195.8,228.6,332.6,2.9,65.476,15.26,3540,1525,25175
26890,2019-04-04-T08:50,2,3,214.8,229.8,353,2.9,65.108,15.36,3380,1518,25132
26891,2019-04-04-T08:55,2,3,211.8,274,380.6,2.94,64.742,15.46,3437,1503,25045
26892,2019-04-04-T09:00,2,3,212.8,277.2,386.8,2.94,64.27,15.58,3775,1471,25028
26893,2019-04-04-T09:05,2,3,209.4,281.8,390.4,2.96,64.016,15.66,4325,1481,24992
26894,2019-04-04-T09:10,2,3,242.2,202.4,374.4,2.98,63.596,15.76,4662,1485,25064
26895,2019-04-04-T09:15,2,3,255.8,202,388.8,3.04,63.328,15.84,4857,1489,25098
26896,2019-04-04-T09:20,2,3,267.2,162.2,374.4,3.06,63.134,15.9,4591,1480,25020
26897,2019-04-04-T09:25,2,3,283.6,170,398.4,3.1,62.73,16,5027,1476,25047
